timestamp,elapsed,app_ngap_messages_total,app_nas_messages_total,app_active_sessions,app_registration_requests_total,app_auth_failures_total,app_request_latency_seconds
2026-04-16T02:10:54.297,0.026,0.0,0.0,0.0,0.0,0.0,0.015442173078231739
2026-04-16T02:10:55.293,1.023,4.2638596121901,3.918139811161743,0.02484932135254425,2.2562089120368087,0.3344540568167725,0.015723971004735722
2026-04-16T02:10:56.298,2.028,4.994777890685201,3.7912230724896006,0.024811905826368275,2.3904555050152974,0.0463628267434395,0.016220609184324424
2026-04-16T02:10:57.300,3.029,6.356211686612376,5.196924061145378,0.02479217572718362,3.3014235960705474,0.35915851432614376,0.016152787317028024
2026-04-16T02:10:58.297,4.026,5.681160104458261,4.439769932012222,0.024765968526800464,3.0273306598747336,0.2928604552467242,0.016291226397488093
2026-04-16T02:10:59.300,5.03,5.897134809042104,4.3502386069155605,0.02472200027560767,2.8878218382590006,0.36136514842058287,0.01637749453874053
2026-04-16T02:11:00.299,6.029,4.0844306214020705,3.6194944080723097,0.02469915546561552,2.2059144085809415,0.42742100688834883,0.01608098552951987
2026-04-16T02:11:01.299,7.029,3.3043092976589037,3.2748609564810955,0.024664777621167033,1.898054717444257,0.4333688308942141,0.01620380693076877
2026-04-16T02:11:02.300,8.029,5.559068362906913,3.8649104301689263,0.02462979226746853,2.5394424617994424,0.33810366783322676,0.016811277421602273
2026-04-16T02:11:03.309,9.039,5.091755966898106,3.6432027661910595,0.024589838994126367,2.4364404333843694,0.3811756095723715,0.016386748291295952
2026-04-16T02:11:04.320,10.049,5.983257082235255,4.595435429296728,0.024549180470023302,2.995033916658201,0.35441871343728515,0.016438851986077543
2026-04-16T02:11:05.308,11.038,4.933953562737955,4.021067591110572,0.024492635718891265,2.627642926921606,0.24917088521255426,0.016521712528344674
2026-04-16T02:11:06.306,12.035,5.3802808785578335,4.001848724637647,0.024468331732641957,2.724424659139032,0.35948206697967056,0.016954667401784786
2026-04-16T02:11:07.307,13.037,5.935739017209471,3.963900053543604,0.024421800795334292,2.644714524530727,0.25982936322124495,0.016791205636321378
2026-04-16T02:11:08.308,14.038,6.722645434716796,4.712623495518201,0.02437629808566122,3.1705147494081487,0.25948607726824413,0.017103629499917034
