timestamp,elapsed,app_ngap_messages_total,app_nas_messages_total,app_active_sessions,app_registration_requests_total,app_auth_failures_total,app_request_latency_seconds
2026-04-16T00:32:21.453,46.108,0.0,0.0,0.0,0.0,0.0,0.01880782779087206
2026-04-16T00:32:22.434,47.089,0.0,0.0,0.0,0.0,0.0,0.018897194055606328
2026-04-16T00:32:23.425,48.08,0.0,0.0,0.0,0.0,0.0,0.019196467811750877
2026-04-16T00:32:24.421,49.076,0.0,0.0,0.0,0.0,0.0,0.019538303078799876
2026-04-16T00:32:25.422,50.077,0.0,0.0,0.0,0.0,0.0,0.019110891376585237
2026-04-16T00:32:26.422,51.077,0.0,0.0,0.0,0.0,0.0,0.018847058088006623
2026-04-16T00:32:27.433,52.088,0.0,0.0,0.0,0.0,0.0,0.018340189880036536
2026-04-16T00:32:28.430,53.085,0.0,0.0,0.0,0.0,0.0,0.018930554671800725
2026-04-16T00:32:29.430,54.085,0.0,0.0,0.0,0.0,0.0,0.01907354037852483
2026-04-16T00:32:30.432,55.087,0.0,0.0,0.0,0.0,0.0,0.018621071376066868
2026-04-16T00:32:31.430,56.085,0.0,0.0,0.0,0.0,0.0,0.019111754189572977
2026-04-16T00:32:32.440,57.095,0.0,0.0,0.0,0.0,0.0,0.01895817322718968
2026-04-16T00:32:33.443,58.098,0.0,0.0,0.0,0.0,0.0,0.01896886117768655
2026-04-16T00:32:34.437,59.092,0.0,0.0,0.0,0.0,0.0,0.018501291582587162
2026-04-16T00:32:35.439,60.094,0.0,0.0,0.0,0.0,0.0,0.018304062630902344
2026-04-16T00:32:36.435,61.09,0.0,0.0,0.0,0.0,0.0,0.01799090466517274
2026-04-16T00:32:37.439,62.094,0.0,0.0,0.0,0.0,0.0,0.017664691203269918
2026-04-16T00:32:38.444,63.099,0.0,0.0,0.0,0.0,0.0,0.017315045170865972
2026-04-16T00:32:39.440,64.095,0.0,0.0,0.0,0.0,0.0,0.017897747963431437
2026-04-16T00:32:40.446,65.101,0.0,0.0,0.0,0.0,0.0,0.01794454359587242
2026-04-16T00:32:41.444,66.099,0.0,0.0,0.0,0.0,0.0,0.0188620669221155
2026-04-16T00:32:42.442,67.097,0.0,0.0,0.0,0.0,0.0,0.01878853302186737
2026-04-16T00:32:43.441,68.096,0.0,0.0,0.0,0.0,0.0,0.018851647084134462
2026-04-16T00:32:44.443,69.098,0.0,0.0,0.0,0.0,0.0,0.018058353761891213
2026-04-16T00:32:45.446,70.101,0.0,0.0,0.0,0.0,0.0,0.01770079887706399
2026-04-16T00:32:46.444,71.099,0.0,0.0,0.0,0.0,0.0,0.017257072969463567
2026-04-16T00:32:47.448,72.103,0.0,0.0,0.0,0.0,0.0,0.017711676774705486
2026-04-16T00:32:48.450,73.105,0.0,0.0,0.0,0.0,0.0,0.017648983301702312
2026-04-16T00:32:49.443,74.098,0.0,0.0,0.0,0.0,0.0,0.017313259546003785
2026-04-16T00:32:50.448,75.103,0.0,0.0,0.0,0.0,0.0,0.017578779889947195
2026-04-16T00:32:51.445,76.1,0.0,0.0,0.0,0.0,0.0,0.01773132567273462
2026-04-16T00:32:52.487,77.142,0.0,0.0,0.0,0.0,0.0,0.017122954776802028
2026-04-16T00:32:53.456,78.111,0.0,0.0,0.0,0.0,0.0,0.01738517526164403
2026-04-16T00:32:54.460,79.115,0.0,0.0,0.0,0.0,0.0,0.01754965500712156
2026-04-16T00:32:55.455,80.11,0.0,0.0,0.0,0.0,0.0,0.01766377854046435
2026-04-16T00:32:56.458,81.113,0.0,0.0,0.0,0.0,0.0,0.01726455294535498
2026-04-16T00:32:57.457,82.112,0.0,0.0,0.0,0.0,0.0,0.016957022569571947
2026-04-16T00:32:58.461,83.116,0.0,0.0,0.0,0.0,0.0,0.016863099843698503
2026-04-16T00:32:59.456,84.111,0.0,0.0,0.0,0.0,0.0,0.016747999661583832
2026-04-16T00:33:00.463,85.118,0.0,0.0,0.0,0.0,0.0,0.01631390474611529
2026-04-16T00:33:01.464,86.119,0.0,0.0,0.0,0.0,0.0,0.01563485974092356
2026-04-16T00:33:02.465,87.12,0.0,0.0,0.0,0.0,0.0,0.015659048689132222
2026-04-16T00:33:03.465,88.12,0.0,0.0,0.0,0.0,0.0,0.01549726079623671
2026-04-16T00:33:04.465,89.12,0.0,0.0,0.0,0.0,0.0,0.015239180060328022
2026-04-16T00:33:05.466,90.121,0.0,0.0,0.0,0.0,0.0,0.014954573507201804
2026-04-16T00:33:06.465,91.12,0.0,0.0,0.0,0.0,0.0,0.015273813043778402
2026-04-16T00:33:07.473,92.128,0.0,0.0,0.0,0.0,0.0,0.015278218830467174
2026-04-16T00:33:08.470,93.125,0.0,0.0,0.0,0.0,0.0,0.015502252603099162
2026-04-16T00:33:09.472,94.127,0.0,0.0,0.0,0.0,0.0,0.015594866533748464
2026-04-16T00:33:10.472,95.127,0.0,0.0,0.0,0.0,0.0,0.01521268737434333
2026-04-16T00:33:11.468,96.123,0.0,0.0,0.0,0.0,0.0,0.015511067286374658
2026-04-16T00:33:12.473,97.128,0.0,0.0,0.0,0.0,0.0,0.015358185266128359
2026-04-16T00:33:13.474,98.129,0.0,0.0,0.0,0.0,0.0,0.01555903143003768
2026-04-16T00:33:14.478,99.133,0.0,0.0,0.0,0.0,0.0,0.015850899214562345
2026-04-16T00:33:15.480,100.135,0.0,0.0,0.0,0.0,0.0,0.015719063046674246
2026-04-16T00:33:16.478,101.133,0.0,0.0,0.0,0.0,0.0,0.016101830809756013
2026-04-16T00:33:17.482,102.137,0.0,0.0,0.0,0.0,0.0,0.015846921149709522
2026-04-16T00:33:18.479,103.134,0.0,0.0,0.0,0.0,0.0,0.015598954613352888
2026-04-16T00:33:19.483,104.138,0.0,0.0,0.0,0.0,0.0,0.015531949486303348
2026-04-16T00:33:20.483,105.138,0.0,0.0,0.0,0.0,0.0,0.015439268841897228
2026-04-16T00:33:21.485,106.14,0.0,0.0,0.0,0.0,0.0,0.015271560915907506
2026-04-16T00:33:22.485,107.14,0.0,0.0,0.0,0.0,0.0,0.015012505189882352
2026-04-16T00:33:23.484,108.139,0.0,0.0,0.0,0.0,0.0,0.014525269651945564
2026-04-16T00:33:24.487,109.142,0.0,0.0,0.0,0.0,0.0,0.01447330428283827
2026-04-16T00:33:25.482,110.137,0.0,0.0,0.0,0.0,0.0,0.014619114850150654
2026-04-16T00:33:26.491,111.146,0.0,0.0,0.0,0.0,0.0,0.014704717373799872
2026-04-16T00:33:27.489,112.144,0.0,0.0,0.0,0.0,0.0,0.014761859426795965
2026-04-16T00:33:28.486,113.141,0.0,0.0,0.0,0.0,0.0,0.014409418164585661
2026-04-16T00:33:29.494,114.149,0.0,0.0,0.0,0.0,0.0,0.014126908630173983
2026-04-16T00:33:30.496,115.151,0.0,0.0,0.0,0.0,0.0,0.014078963961244834
2026-04-16T00:33:31.492,116.147,0.0,0.0,0.0,0.0,0.0,0.014320022565853218
2026-04-16T00:33:32.497,117.152,0.0,0.0,0.0,0.0,0.0,0.014207911534447587
2026-04-16T00:33:33.492,118.147,0.0,0.0,0.0,0.0,0.0,0.014518947923854175
2026-04-16T00:33:34.500,119.155,0.0,0.0,0.0,0.0,0.0,0.013664075846536426
